text,cleaned_text,rating,sentiment_label,tokens_word,tokens_subword
Chất liệu:vair cotton Màu sắc:xám đúng là tiền nào của nấy thoi mua bản thường mặc khong thích lắm đâu đã z trả hàng sốp còn k có cái trả hàng trên shopee phải liên hệ zalo các thứ quá rườm rà=))),chất_lượng liệu vair_cotton màu_sắc xám đúng là tiền nào của nấy thoi mua bản thường mặc khong_thích lắm đâu đã vậy trả hàng sốp còn không có cái trả hàng trên shopee phải liên_hệ zalo các thứ quá rườm_rà,3,trung lập,chất_lượng_liệu vair_cotton màu_sắc xám đúng là tiền nào của nấy thoi mua bản thường mặc khong_thích lắm đâu đã vậy trả hàng sốp còn không có cái trả hàng trên shopee phải liên_hệ zalo các thứ quá rườm_rà,chất_lượng liệu va@@ ir_@@ cotton màu_sắc xám đúng là tiền nào của nấy thoi mua bản thường mặc kho@@ ng_thích lắm đâu đã vậy trả hàng số@@ p còn không có cái trả hàng trên sho@@ pee phải liên_hệ z@@ alo các thứ quá rườm_rà
"Chất liệu:hoi dày Đúng với mô tả:ok Màu sắc:ok Chất liệu hơi dày ko mát lắm đâu. Cổ áo nó hơi thít chặt quá huhu form rộng, bt mặc form ôm L mà sang form này xuống M vẫn thấy rộng ấy mn","chất_lượng liệu_hoi dày đúng với mô_tả ok màu_sắc ok chất_lượng liệu hơi dày không mát lắm đâu . cổ áo nó hơi thít chặt quá huhu form rộng , biết mặc form ôm l mà sang form này xuống mình vẫn thấy rộng ấy mọi người",3,tích cực,"chất_lượng liệu_hoi dày đúng với mô_tả ok màu_sắc ok chất_lượng_liệu hơi dày không mát lắm đâu . cổ áo nó hơi thít chặt quá huhu form rộng , biết mặc form ôm l mà sang form này xuống mình vẫn thấy rộng ấy mọi người","chất_lượng liệu_@@ hoi dày đúng với mô_tả ok màu_sắc ok chất_lượng liệu hơi dày không mát lắm đâu . cổ áo nó hơi th@@ ít chặt quá hu@@ hu form rộng , biết mặc form ôm l mà sang form này xuống mình vẫn thấy rộng ấy mọi người"
minh hoạ. ko đẹp giặt dính lông xấu . đi điminh hoạ. ko đẹp giặt dính lông xấu . đi đi,minh họa . không đẹp giặt dính lông xấu . đi điminh họa . không đẹp giặt dính lông xấu . đi_đi,3,tiêu cực,minh họa . không đẹp giặt dính lông xấu . đi điminh họa . không đẹp giặt dính lông xấu . đi_đi,minh họ@@ a . không đẹp giặt dính lông xấu . đi đi@@ minh họ@@ a . không đẹp giặt dính lông xấu . đi_@@ đi
"áo đứng form, chất vải đẹp 8/10, m7 42kg mua sz nhỏ nhất rồi mà vẫn bự quá","áo đứng form , chất_lượng vải đẹp 8 10 , m7 42 kg mua kích_cỡ nhỏ nhất rồi mà vẫn bự quá",3,tích cực,"áo đứng form , chất_lượng vải đẹp 8 10 , m7 42 kg mua kích_cỡ nhỏ nhất rồi mà vẫn bự quá","áo đứng form , chất_lượng vải đẹp 8 10 , m@@ 7 42 kg mua kích_cỡ nhỏ nhất rồi mà vẫn bự quá"
"Đúng với mô tả:Order size XL, nhận size M Chất liệu:Tốt Màu sắc:Đúng","đúng với mô_tả order_kích_cỡ xl , nhận kích_cỡ mình chất_lượng liệu tốt màu_sắc đúng",3,tích cực,"đúng với mô_tả order_kích_cỡ xl , nhận kích_cỡ mình chất_lượng_liệu tốt màu_sắc đúng","đúng với mô_tả or@@ der_@@ kích_cỡ x@@ l , nhận kích_cỡ mình chất_lượng liệu tốt màu_sắc đúng"
"Ko như mong đợi lắm, quảng cáo hơi quá, nhưng vừa tầm tiền, giá này ko đòi hỏi quá nhiều","không như mong_đợi lắm , quảng_cáo hơi quá , nhưng vừa tầm tiền , giá này không đòi_hỏi quá nhiều",3,trung lập,"không như mong_đợi lắm , quảng_cáo hơi quá , nhưng vừa tầm tiền , giá này không đòi_hỏi quá nhiều","không như mong_đợi lắm , quảng_cáo hơi quá , nhưng vừa tầm tiền , giá này không đòi_hỏi quá nhiều"
"Chất liệu:chat binh thuong Đúng với mô tả:k giong anh Màu sắc:mau y chang nó bị to bề ngang và cổ rất bé, rất bé luôn, mặc hơi khó chịu ở đó","chất_lượng liệu chat_binh thuong đúng với mô_tả không giong anh màu_sắc mau y_chang nó bị to_bề ngang và cổ rất bé , rất bé luôn , mặc_hơi khó_chịu ở đó",3,trung lập,"chất_lượng_liệu chat_binh thuong đúng với mô_tả không giong anh màu_sắc mau y_chang nó bị to_bề ngang và cổ rất bé , rất bé luôn , mặc_hơi khó_chịu ở đó","chất_lượng liệu ch@@ at_@@ binh thu@@ ong đúng với mô_tả không gi@@ ong anh màu_sắc mau y_chang nó bị to_@@ bề ngang và cổ rất bé , rất bé luôn , mặc_@@ hơi khó_chịu ở đó"
"Chê rất chê, mua phí cả tiền ra. Do mẹ t lỡ giặt không thì t hoàn hàng luôn","chê rất chê , mua phí cả tiền ra . do mẹ t lỡ giặt không thì t hoàn_hàng luôn",3,trung lập,"chê rất chê , mua phí cả tiền ra . do mẹ t lỡ giặt không thì t hoàn_hàng luôn","chê rất chê , mua phí cả tiền ra . do mẹ t lỡ giặt không thì t hoàn_@@ hàng luôn"
giao hàng nhanh mà to lắm ý nên mua bản thường thôi nhé premium nó dày nóng😭 vai vs tay to quá,giao hàng nhanh mà to lắm_ý nên mua bản thường thôi nhé premium nó dày nóng buồn_vai với tay to quá,3,tích cực,giao hàng nhanh mà to_lắm_ý nên mua bản thường thôi nhé premium nó dày nóng_buồn_vai với tay to quá,giao hàng nhanh mà to lắm_@@ ý nên mua bản thường thôi nhé pre@@ mium nó dày nóng buồn_@@ vai với tay to quá
Chất liệu:hoi nilong nma mac cug thich Đúng với mô tả:tam 60% Màu sắc:hơi khác trg ảnh,chất_lượng liệu_hoi nilong nhưng_mà mac cug thich đúng với mô_tả tam 60 màu_sắc hơi khác trg ảnh,3,trung lập,chất_lượng liệu_hoi nilong nhưng_mà mac cug thich đúng với mô_tả tam 60 màu_sắc hơi khác trg ảnh,chất_lượng liệu_@@ hoi nil@@ ong nhưng_mà mac cu@@ g thi@@ ch đúng với mô_tả tam 60 màu_sắc hơi khác tr@@ g ảnh
"Chất liệu:tốt rõ ràng mình đặt 2 áo màu đen mà giao màu ghi là sao, quá chán","chất_lượng liệu tốt rõ_ràng mình đặt 2 áo màu đen mà giao màu ghi là sao , quá chán",3,tích cực,"chất_lượng_liệu tốt rõ_ràng mình đặt 2 áo màu đen mà giao màu ghi là sao , quá chán","chất_lượng liệu tốt rõ_ràng mình đặt 2 áo màu đen mà giao màu ghi là sao , quá chán"
Chất liệu:vải Đúng với mô tả:đúng Màu sắc:đen Tui mua size m mà howiiiiiiiii rộng với là dài Cũng tạm đc,chất_lượng liệu vải đúng với mô_tả đúng màu_sắc đen tui mua kích_cỡ mình mà howi rộng với là dài cũng tạm được,3,trung lập,chất_lượng_liệu vải đúng với mô_tả đúng màu_sắc đen tui mua kích_cỡ mình mà howi rộng với là dài cũng tạm được,chất_lượng liệu vải đúng với mô_tả đúng màu_sắc đen tui mua kích_cỡ mình mà ho@@ wi rộng với là dài cũng tạm được
"form áo thấy xấu nha, size nhỏ mà dài trong khi mình m65, chất vải tạm, ai thích mặc dài mới nên mua","form áo thấy xấu_nha , kích_cỡ nhỏ mà dài trong khi mình m65 , chất_lượng vải tạm , ai thích mặc dài mới nên mua",3,tích cực,"form áo thấy xấu_nha , kích_cỡ nhỏ mà dài trong khi mình m65 , chất_lượng vải tạm , ai thích mặc dài mới nên mua","form áo thấy xấu_@@ nha , kích_cỡ nhỏ mà dài trong khi mình m@@ 65 , chất_lượng vải tạm , ai thích mặc dài mới nên mua"
"Ổn chất vải thoáng mát ok đc , nhưng áo khá rộng nên các bn phải mặc lùi 1 size , điểm trừ của shop ko lưu ý rõ và to phần này mà chỉ mô tả dòng chữ nhỏ xíu bên dưới phần mổ tả sp","ổn chất_lượng vải thoáng mát_ok được , nhưng áo khá rộng nên các bn phải mặc lùi 1 kích_cỡ , điểm_trừ của shop không lưu_ý rõ và to_phần này mà chỉ mô_tả dòng chữ nhỏ_xíu bên dưới phần mổ tả sp",3,tích cực,"ổn chất_lượng vải thoáng mát_ok được , nhưng áo khá rộng nên các bn phải mặc lùi 1 kích_cỡ , điểm_trừ của shop không lưu_ý rõ và to_phần này mà chỉ mô_tả dòng chữ nhỏ_xíu bên dưới phần mổ tả sp","ổn chất_lượng vải thoáng mát_@@ ok được , nhưng áo khá rộng nên các b@@ n phải mặc lùi 1 kích_cỡ , điể@@ m_tr@@ ừ của shop không lưu_ý rõ và to_@@ phần này mà chỉ mô_tả dòng chữ nhỏ_xíu bên dưới phần mổ tả sp"
"Chất vải không quá mỏng cũng không quá dày , nam mặc thấy ti , cái áo size XS của shop này bán còn to hơn cả cái áo size L dành cho nam mà mình mua ở ngoài shop ( có hình ảnh ) , với mình nhắn tin nhờ shop đẩy đơn đi sớm cho mình vì mình đang cần gấp nhưng không hiểu sao ngày gửi đơn lại bị lùi lại 2 ngày , nhưng hiện tại đang ở giai đoạn bão lũ nên mình không có ý kiến gì , nhận hàng cỡ 2 ngày rồi nhưng hôm nay mình mới kiểm tra và nhận được một trải nghiệm thật tồi tệ . Mình gửi đánh giá này để chia sẻ một cách thật lòng cho những bạn chưa mua biết và xem xét .","chất_lượng vải không quá mỏng cũng không quá dày , nam mặc thấy ti , cái áo_kích cỡ xs của shop này bán còn to hơn cả cái áo_kích_cỡ l dành cho nam mà mình mua ở ngoài shop có hình_ảnh , với mình nhắn_tin nhờ shop đẩy đơn đi sớm cho mình vì mình đang cần gấp nhưng không hiểu sao ngày gửi đơn lại bị lùi lại 2 ngày , nhưng hiện_tại đang ở giai_đoạn bão_lũ nên mình không có ý_kiến gì , nhận hàng cỡ 2 ngày rồi nhưng hôm_nay mình mới kiểm_tra và nhận được một trải_nghiệm thật tồi_tệ . mình gửi đánh_giá này để chia_sẻ một_cách thật lòng cho những bạn chưa mua biết và xem_xét .",3,trung lập,"chất_lượng vải không quá mỏng cũng không quá dày , nam mặc thấy ti , cái áo_kích cỡ xs của shop này bán còn to hơn cả cái áo_kích_cỡ l dành cho nam mà mình mua ở ngoài shop có hình_ảnh , với mình nhắn_tin nhờ shop đẩy đơn đi sớm cho mình vì mình đang cần gấp nhưng không hiểu sao ngày gửi đơn lại bị lùi lại 2 ngày , nhưng hiện_tại đang ở giai_đoạn bão_lũ nên mình không có ý_kiến gì , nhận hàng cỡ 2 ngày rồi nhưng hôm_nay mình mới kiểm_tra và nhận được một trải_nghiệm thật tồi_tệ . mình gửi đánh_giá này để chia_sẻ một_cách thật lòng cho những bạn chưa mua biết và xem_xét .","chất_lượng vải không quá mỏng cũng không quá dày , nam mặc thấy ti , cái áo_@@ kích cỡ x@@ s của shop này bán còn to hơn cả cái áo_@@ kích_cỡ l dành cho nam mà mình mua ở ngoài shop có hình_ảnh , với mình nhắn_tin nhờ shop đẩy đơn đi sớm cho mình vì mình đang cần gấp nhưng không hiểu sao ngày gửi đơn lại bị lùi lại 2 ngày , nhưng hiện_tại đang ở giai_đoạn bão_@@ lũ nên mình không có ý_kiến gì , nhận hàng cỡ 2 ngày rồi nhưng hôm_nay mình mới kiểm_tra và nhận được một trải_nghiệm thật tồi_tệ . mình gửi đánh_giá này để chia_sẻ một_cách thật lòng cho những bạn chưa mua biết và xem_xét ."
"⭐️ LÀM RĂNG KHÔNG LO VỀ GIÁ, CHẤT LƯỢNG CAO, BẢO HÀNH LÂU DÀI ... 🎁 LẠI GIẢM TỚI 80% CHI PHÍ SO VỚI THÔNG THƯỜNG ! ➡ Hãy tận dụng khuyến mại bằng cách nhắn tin cho Nha Khoa để được tư vấn và giữ khuyến mại cho quý khách. ═══════════🌟🌟🌟🌟🌟═══════════ 🔱 NHA KHOA THẨM MỸ 108 🔱 ☎ Hotline: 0948 999 108 🕓 Giờ mở cửa : 8h00 - 20h (Tất cả các ngày trong tuần) Địa Chỉ: Số 45 Đ.Cách Mạng Tháng 8 - P.Tô Hiệu - TP.Sơn La","tuyệt_vời làm răng không lo về giá , chất_lượng lượng cao , bảo_hành lâu_dài . lại giảm tới 80 chi_phí so với thông_thường ! hãy tận_dụng khuyến_mại bằng cách nhắn_tin cho nha_khoa để được tư_vấn và giữ khuyến_mại cho quý_khách . tuyệt_vời tuyệt_vời tuyệt_vời tuyệt_vời tuyệt_vời nha_khoa thẩm_mỹ 108 hotline giờ mở_cửa 8 h00 20 h tất_cả các ngày trong tuần địa_chỉ_số 45 đ . cách_mạng tháng 8 p . tô_hiệu tp . sơn_la",3,trung lập,"tuyệt_vời làm răng không lo về giá , chất_lượng_lượng cao , bảo_hành_lâu_dài . lại giảm tới 80 chi_phí so với thông_thường ! hãy tận_dụng khuyến_mại bằng cách nhắn_tin cho nha_khoa để được tư_vấn và giữ khuyến_mại cho quý_khách . tuyệt_vời tuyệt_vời tuyệt_vời tuyệt_vời tuyệt_vời nha_khoa thẩm_mỹ 108 hotline giờ mở_cửa 8 h00 20 h tất_cả các ngày trong tuần địa_chỉ_số 45 đ . cách_mạng tháng 8 p . tô_hiệu tp . sơn_la","tuyệt_vời làm răng không lo về giá , chất_lượng lượng cao , bảo_hành lâu_dài . lại giảm tới 80 chi_phí so với thông_thường ! hãy tận_dụng khuyến_mại bằng cách nhắn_tin cho nha_khoa để được tư_vấn và giữ khuyến_mại cho quý_khách . tuyệt_vời tuyệt_vời tuyệt_vời tuyệt_vời tuyệt_vời nha_khoa thẩm_mỹ 108 hotline giờ mở_cửa 8 h00 20 h tất_cả các ngày trong tuần địa_@@ chỉ_số 45 đ . cách_mạng tháng 8 p . tô@@ _hiệu t@@ p . sơ@@ n_l@@ a"
"Lần thứ 3 mua rồi, trước mua qua tiktok và rất hài lòng với chất lượng áo nhưng lần này hơi thất vọng vì áo giao bị bẩn mặc hơi ố ở cánh tay dù được đóng gói cẩn thận. May là tẩy trắng được. Áo chụp trong hình là áo đã mặc và giặt qua được 1 tuần rồi.","lần thứ 3 mua rồi , trước mua qua tiktok và rất hài_lòng với chất_lượng lượng áo nhưng lần này hơi thất_vọng vì áo giao bị bẩn mặc hơi ố ở cánh_tay dù được đóng_gói cẩn_thận . may là tẩy trắng được . áo chụp trong hình là áo đã mặc và giặt qua được 1 tuần rồi .",3,tiêu cực,"lần thứ 3 mua rồi , trước mua qua tiktok và rất hài_lòng với chất_lượng_lượng áo nhưng lần này hơi thất_vọng vì áo giao bị bẩn mặc hơi ố ở cánh_tay dù được đóng_gói_cẩn_thận . may là tẩy trắng được . áo chụp trong hình là áo đã mặc và giặt qua được 1 tuần rồi .","lần thứ 3 mua rồi , trước mua qua ti@@ k@@ to@@ k và rất hài_lòng với chất_lượng lượng áo nhưng lần này hơi thất_vọng vì áo giao bị bẩn mặc hơi ố ở cánh_tay dù được đóng_gói cẩn_thận . may là tẩy trắng được . áo chụp trong hình là áo đã mặc và giặt qua được 1 tuần rồi ."
